x	math	gsl	my
1.3041	-0.108859	-0.108859	-0.108978
1.3051	-0.109023	-0.109023	-0.109141
1.3061	-0.109186	-0.109186	-0.109304
1.3071	-0.109348	-0.109348	-0.109465
1.3081	-0.109508	-0.109508	-0.109625
1.3091	-0.109668	-0.109668	-0.109784
1.3101	-0.109826	-0.109826	-0.109942
1.3111	-0.109983	-0.109983	-0.110099
1.3121	-0.110139	-0.110139	-0.110255
1.3131	-0.110294	-0.110294	-0.110409
1.3141	-0.110448	-0.110448	-0.110563
1.3151	-0.110601	-0.110601	-0.110715
1.3161	-0.110753	-0.110753	-0.110867
1.3171	-0.110903	-0.110903	-0.111017
1.3181	-0.111053	-0.111053	-0.111166
1.3191	-0.111201	-0.111201	-0.111314
1.3201	-0.111348	-0.111348	-0.11146
1.3211	-0.111494	-0.111494	-0.111606
1.3221	-0.111639	-0.111639	-0.111751
1.3231	-0.111783	-0.111783	-0.111894
1.3241	-0.111926	-0.111926	-0.112037
1.3251	-0.112067	-0.112067	-0.112178
1.3261	-0.112208	-0.112208	-0.112318
1.3271	-0.112347	-0.112347	-0.112457
1.3281	-0.112486	-0.112486	-0.112595
1.3291	-0.112623	-0.112623	-0.112732
1.3301	-0.112759	-0.112759	-0.112868
1.3311	-0.112894	-0.112894	-0.113002
1.3321	-0.113028	-0.113028	-0.113136
1.3331	-0.113161	-0.113161	-0.113268
1.3341	-0.113293	-0.113293	-0.1134
1.3351	-0.113423	-0.113423	-0.11353
1.3361	-0.113553	-0.113553	-0.113659
1.3371	-0.113681	-0.113681	-0.113787
1.3381	-0.113809	-0.113809	-0.113914
1.3391	-0.113935	-0.113935	-0.11404
1.3401	-0.11406	-0.11406	-0.114165
1.3411	-0.114184	-0.114184	-0.114289
1.3421	-0.114307	-0.114307	-0.114412
1.3431	-0.114429	-0.114429	-0.114533
1.3441	-0.11455	-0.11455	-0.114654
1.3451	-0.11467	-0.11467	-0.114773
1.3461	-0.114788	-0.114788	-0.114892
1.3471	-0.114906	-0.114906	-0.115009
1.3481	-0.115022	-0.115022	-0.115125
1.3491	-0.115138	-0.115138	-0.11524
1.3501	-0.115252	-0.115252	-0.115354
1.3511	-0.115366	-0.115366	-0.115467
1.3521	-0.115478	-0.115478	-0.115579
1.3531	-0.115589	-0.115589	-0.11569
1.3541	-0.115699	-0.115699	-0.115799
1.3551	-0.115808	-0.115808	-0.115908
1.3561	-0.115916	-0.115916	-0.116016
1.3571	-0.116023	-0.116023	-0.116122
1.3581	-0.116128	-0.116128	-0.116228
1.3591	-0.116233	-0.116233	-0.116332
1.3601	-0.116337	-0.116337	-0.116435
1.3611	-0.116439	-0.116439	-0.116538
1.3621	-0.116541	-0.116541	-0.116639
1.3631	-0.116641	-0.116641	-0.116739
1.3641	-0.116741	-0.116741	-0.116838
1.3651	-0.116839	-0.116839	-0.116936
1.3661	-0.116936	-0.116936	-0.117033
1.3671	-0.117032	-0.117032	-0.117129
1.3681	-0.117128	-0.117128	-0.117224
1.3691	-0.117222	-0.117222	-0.117317
1.3701	-0.117315	-0.117315	-0.11741
1.3711	-0.117407	-0.117407	-0.117502
1.3721	-0.117498	-0.117498	-0.117592
1.3731	-0.117587	-0.117587	-0.117682
1.3741	-0.117676	-0.117676	-0.11777
1.3751	-0.117764	-0.117764	-0.117858
1.3761	-0.117851	-0.117851	-0.117944
1.3771	-0.117936	-0.117936	-0.11803
1.3781	-0.118021	-0.118021	-0.118114
1.3791	-0.118105	-0.118105	-0.118197
1.3801	-0.118187	-0.118187	-0.118279
1.3811	-0.118268	-0.118268	-0.11836
1.3821	-0.118349	-0.118349	-0.118441
1.3831	-0.118428	-0.118428	-0.11852
1.3841	-0.118507	-0.118507	-0.118598
1.3851	-0.118584	-0.118584	-0.118675
1.3861	-0.11866	-0.11866	-0.118751
1.3871	-0.118735	-0.118735	-0.118826
1.3881	-0.11881	-0.11881	-0.1189
1.3891	-0.118883	-0.118883	-0.118972
1.3901	-0.118955	-0.118955	-0.119044
1.3911	-0.119026	-0.119026	-0.119115
1.3921	-0.119096	-0.119096	-0.119185
1.3931	-0.119165	-0.119165	-0.119253
1.3941	-0.119233	-0.119233	-0.119321
1.3951	-0.1193	-0.1193	-0.119388
1.3961	-0.119366	-0.119366	-0.119453
1.3971	-0.119431	-0.119431	-0.119518
1.3981	-0.119494	-0.119494	-0.119582
1.3991	-0.119557	-0.119557	-0.119644
1.4001	-0.119619	-0.119619	-0.119706
1.4011	-0.11968	-0.11968	-0.119766
1.4021	-0.11974	-0.11974	-0.119826
1.4031	-0.119798	-0.119798	-0.119884
1.4041	-0.119856	-0.119856	-0.119941
1.4051	-0.119913	-0.119913	-0.119998
1.4061	-0.119968	-0.119968	-0.120053
1.4071	-0.120023	-0.120023	-0.120108
1.4081	-0.120077	-0.120077	-0.120161
1.4091	-0.120129	-0.120129	-0.120213
1.4101	-0.120181	-0.120181	-0.120265
1.4111	-0.120231	-0.120231	-0.120315
1.4121	-0.120281	-0.120281	-0.120364
1.4131	-0.120329	-0.120329	-0.120412
1.4141	-0.120377	-0.120377	-0.12046
1.4151	-0.120423	-0.120423	-0.120506
1.4161	-0.120469	-0.120469	-0.120551
1.4171	-0.120513	-0.120513	-0.120596
1.4181	-0.120557	-0.120557	-0.120639
1.4191	-0.120599	-0.120599	-0.120681
1.4201	-0.120641	-0.120641	-0.120722
1.4211	-0.120681	-0.120681	-0.120762
1.4221	-0.120721	-0.120721	-0.120802
1.4231	-0.120759	-0.120759	-0.12084
1.4241	-0.120797	-0.120797	-0.120877
1.4251	-0.120833	-0.120833	-0.120913
1.4261	-0.120869	-0.120869	-0.120948
1.4271	-0.120903	-0.120903	-0.120983
1.4281	-0.120937	-0.120937	-0.121016
1.4291	-0.120969	-0.120969	-0.121048
1.4301	-0.121001	-0.121001	-0.121079
1.4311	-0.121031	-0.121031	-0.121109
1.4321	-0.12106	-0.12106	-0.121139
1.4331	-0.121089	-0.121089	-0.121167
1.4341	-0.121116	-0.121116	-0.121194
1.4351	-0.121143	-0.121143	-0.12122
1.4361	-0.121168	-0.121168	-0.121246
1.4371	-0.121193	-0.121193	-0.12127
1.4381	-0.121216	-0.121216	-0.121293
1.4391	-0.121239	-0.121239	-0.121315
1.4401	-0.12126	-0.12126	-0.121337
1.4411	-0.121281	-0.121281	-0.121357
1.4421	-0.121301	-0.121301	-0.121376
1.4431	-0.121319	-0.121319	-0.121395
1.4441	-0.121337	-0.121337	-0.121412
1.4451	-0.121353	-0.121353	-0.121429
1.4461	-0.121369	-0.121369	-0.121444
1.4471	-0.121384	-0.121384	-0.121458
1.4481	-0.121397	-0.121397	-0.121472
1.4491	-0.12141	-0.12141	-0.121484
1.4501	-0.121422	-0.121422	-0.121496
1.4511	-0.121432	-0.121432	-0.121506
1.4521	-0.121442	-0.121442	-0.121516
1.4531	-0.121451	-0.121451	-0.121524
1.4541	-0.121459	-0.121459	-0.121532
1.4551	-0.121466	-0.121466	-0.121538
1.4561	-0.121471	-0.121471	-0.121544
1.4571	-0.121476	-0.121476	-0.121549
1.4581	-0.12148	-0.12148	-0.121552
1.4591	-0.121483	-0.121483	-0.121555
1.4601	-0.121485	-0.121485	-0.121557
1.4611	-0.121486	-0.121486	-0.121558
1.4621	-0.121486	-0.121486	-0.121557
1.4631	-0.121485	-0.121485	-0.121556
1.4641	-0.121483	-0.121483	-0.121554
1.4651	-0.12148	-0.12148	-0.121551
1.4661	-0.121477	-0.121477	-0.121547
1.4671	-0.121472	-0.121472	-0.121542
1.4681	-0.121466	-0.121466	-0.121536
1.4691	-0.121459	-0.121459	-0.121529
1.4701	-0.121452	-0.121452	-0.121521
1.4711	-0.121443	-0.121443	-0.121512
1.4721	-0.121433	-0.121433	-0.121503
1.4731	-0.121423	-0.121423	-0.121492
1.4741	-0.121411	-0.121411	-0.12148
1.4751	-0.121399	-0.121399	-0.121467
1.4761	-0.121385	-0.121385	-0.121454
1.4771	-0.121371	-0.121371	-0.121439
1.4781	-0.121356	-0.121356	-0.121424
1.4791	-0.121339	-0.121339	-0.121407
1.4801	-0.121322	-0.121322	-0.12139
1.4811	-0.121304	-0.121304	-0.121371
1.4821	-0.121285	-0.121285	-0.121352
1.4831	-0.121265	-0.121265	-0.121332
1.4841	-0.121244	-0.121244	-0.12131
1.4851	-0.121222	-0.121222	-0.121288
1.4861	-0.121199	-0.121199	-0.121265
1.4871	-0.121175	-0.121175	-0.121241
1.4881	-0.12115	-0.12115	-0.121216
1.4891	-0.121124	-0.121124	-0.12119
1.4901	-0.121098	-0.121098	-0.121163
1.4911	-0.12107	-0.12107	-0.121135
1.4921	-0.121041	-0.121041	-0.121106
1.4931	-0.121012	-0.121012	-0.121077
1.4941	-0.120981	-0.120981	-0.121046
1.4951	-0.12095	-0.12095	-0.121014
1.4961	-0.120917	-0.120917	-0.120982
1.4971	-0.120884	-0.120884	-0.120948
1.4981	-0.12085	-0.12085	-0.120914
1.4991	-0.120815	-0.120815	-0.120878
1.5001	-0.120779	-0.120779	-0.120842
1.5011	-0.120742	-0.120742	-0.120805
1.5021	-0.120704	-0.120704	-0.120767
1.5031	-0.120665	-0.120665	-0.120728
1.5041	-0.120625	-0.120625	-0.120688
1.5051	-0.120584	-0.120584	-0.120647
1.5061	-0.120542	-0.120542	-0.120605
1.5071	-0.1205	-0.1205	-0.120562
1.5081	-0.120456	-0.120456	-0.120518
1.5091	-0.120412	-0.120412	-0.120473
1.5101	-0.120366	-0.120366	-0.120428
1.5111	-0.12032	-0.12032	-0.120381
1.5121	-0.120273	-0.120273	-0.120334
1.5131	-0.120224	-0.120224	-0.120285
1.5141	-0.120175	-0.120175	-0.120236
1.5151	-0.120125	-0.120125	-0.120186
1.5161	-0.120074	-0.120074	-0.120135
1.5171	-0.120022	-0.120022	-0.120083
1.5181	-0.119969	-0.119969	-0.12003
1.5191	-0.119916	-0.119916	-0.119976
1.5201	-0.119861	-0.119861	-0.119921
1.5211	-0.119805	-0.119805	-0.119865
1.5221	-0.119749	-0.119749	-0.119808
1.5231	-0.119692	-0.119692	-0.119751
1.5241	-0.119633	-0.119633	-0.119692
1.5251	-0.119574	-0.119574	-0.119633
1.5261	-0.119514	-0.119514	-0.119573
1.5271	-0.119453	-0.119453	-0.119511
1.5281	-0.119391	-0.119391	-0.119449
1.5291	-0.119328	-0.119328	-0.119386
1.5301	-0.119264	-0.119264	-0.119322
1.5311	-0.119199	-0.119199	-0.119257
1.5321	-0.119134	-0.119134	-0.119192
1.5331	-0.119067	-0.119067	-0.119125
1.5341	-0.119	-0.119	-0.119057
1.5351	-0.118931	-0.118931	-0.118989
1.5361	-0.118862	-0.118862	-0.118919
1.5371	-0.118792	-0.118792	-0.118849
1.5381	-0.118721	-0.118721	-0.118778
1.5391	-0.118649	-0.118649	-0.118706
1.5401	-0.118576	-0.118576	-0.118633
1.5411	-0.118502	-0.118502	-0.118559
1.5421	-0.118428	-0.118428	-0.118484
1.5431	-0.118352	-0.118352	-0.118408
1.5441	-0.118276	-0.118276	-0.118331
1.5451	-0.118198	-0.118198	-0.118254
1.5461	-0.11812	-0.11812	-0.118175
1.5471	-0.118041	-0.118041	-0.118096
1.5481	-0.117961	-0.117961	-0.118016
1.5491	-0.11788	-0.11788	-0.117935
1.5501	-0.117798	-0.117798	-0.117853
1.5511	-0.117715	-0.117715	-0.11777
1.5521	-0.117632	-0.117632	-0.117686
1.5531	-0.117547	-0.117547	-0.117601
1.5541	-0.117462	-0.117462	-0.117516
1.5551	-0.117375	-0.117375	-0.117429
1.5561	-0.117288	-0.117288	-0.117342
1.5571	-0.1172	-0.1172	-0.117253
1.5581	-0.117111	-0.117111	-0.117164
1.5591	-0.117021	-0.117021	-0.117074
1.5601	-0.11693	-0.11693	-0.116983
1.5611	-0.116839	-0.116839	-0.116892
1.5621	-0.116746	-0.116746	-0.116799
1.5631	-0.116653	-0.116653	-0.116705
1.5641	-0.116558	-0.116558	-0.116611
1.5651	-0.116463	-0.116463	-0.116515
1.5661	-0.116367	-0.116367	-0.116419
1.5671	-0.11627	-0.11627	-0.116322
1.5681	-0.116172	-0.116172	-0.116224
1.5691	-0.116073	-0.116073	-0.116125
1.5701	-0.115974	-0.115974	-0.116025
1.5711	-0.115873	-0.115873	-0.115925
1.5721	-0.115772	-0.115772	-0.115823
1.5731	-0.11567	-0.11567	-0.115721
1.5741	-0.115566	-0.115566	-0.115617
1.5751	-0.115462	-0.115462	-0.115513
1.5761	-0.115358	-0.115358	-0.115408
1.5771	-0.115252	-0.115252	-0.115302
1.5781	-0.115145	-0.115145	-0.115196
1.5791	-0.115038	-0.115038	-0.115088
1.5801	-0.114929	-0.114929	-0.114979
1.5811	-0.11482	-0.11482	-0.11487
1.5821	-0.11471	-0.11471	-0.11476
1.5831	-0.114599	-0.114599	-0.114649
1.5841	-0.114487	-0.114487	-0.114537
1.5851	-0.114374	-0.114374	-0.114424
1.5861	-0.114261	-0.114261	-0.11431
1.5871	-0.114146	-0.114146	-0.114195
1.5881	-0.114031	-0.114031	-0.11408
1.5891	-0.113915	-0.113915	-0.113963
1.5901	-0.113797	-0.113797	-0.113846
1.5911	-0.11368	-0.11368	-0.113728
1.5921	-0.113561	-0.113561	-0.113609
1.5931	-0.113441	-0.113441	-0.113489
1.5941	-0.11332	-0.11332	-0.113369
1.5951	-0.113199	-0.113199	-0.113247
1.5961	-0.113077	-0.113077	-0.113125
1.5971	-0.112954	-0.112954	-0.113001
1.5981	-0.11283	-0.11283	-0.112877
1.5991	-0.112705	-0.112705	-0.112752
1.6001	-0.112579	-0.112579	-0.112627
1.6011	-0.112453	-0.112453	-0.1125
1.6021	-0.112325	-0.112325	-0.112372
1.6031	-0.112197	-0.112197	-0.112244
1.6041	-0.112068	-0.112068	-0.112115
1.6051	-0.111938	-0.111938	-0.111984
1.6061	-0.111807	-0.111807	-0.111854
1.6071	-0.111675	-0.111675	-0.111722
1.6081	-0.111543	-0.111543	-0.111589
1.6091	-0.111409	-0.111409	-0.111455
1.6101	-0.111275	-0.111275	-0.111321
1.6111	-0.11114	-0.11114	-0.111186
1.6121	-0.111004	-0.111004	-0.11105
1.6131	-0.110867	-0.110867	-0.110913
1.6141	-0.110729	-0.110729	-0.110775
1.6151	-0.110591	-0.110591	-0.110636
1.6161	-0.110452	-0.110452	-0.110497
1.6171	-0.110311	-0.110311	-0.110357
1.6181	-0.11017	-0.11017	-0.110215
1.6191	-0.110028	-0.110028	-0.110073
1.6201	-0.109886	-0.109886	-0.109931
1.6211	-0.109742	-0.109742	-0.109787
1.6221	-0.109598	-0.109598	-0.109642
1.6231	-0.109452	-0.109452	-0.109497
1.6241	-0.109306	-0.109306	-0.109351
1.6251	-0.109159	-0.109159	-0.109204
1.6261	-0.109012	-0.109012	-0.109056
1.6271	-0.108863	-0.108863	-0.108907
1.6281	-0.108713	-0.108713	-0.108757
1.6291	-0.108563	-0.108563	-0.108607
1.6301	-0.108412	-0.108412	-0.108456
1.6311	-0.10826	-0.10826	-0.108303
1.6321	-0.108107	-0.108107	-0.108151
1.6331	-0.107954	-0.107954	-0.107997
1.6341	-0.107799	-0.107799	-0.107842
1.6351	-0.107644	-0.107644	-0.107687
1.6361	-0.107488	-0.107488	-0.10753
1.6371	-0.107331	-0.107331	-0.107373
1.6381	-0.107173	-0.107173	-0.107215
1.6391	-0.107014	-0.107014	-0.107056
1.6401	-0.106855	-0.106855	-0.106897
1.6411	-0.106694	-0.106694	-0.106736
1.6421	-0.106533	-0.106533	-0.106575
1.6431	-0.106371	-0.106371	-0.106413
1.6441	-0.106208	-0.106208	-0.10625
1.6451	-0.106045	-0.106045	-0.106086
1.6461	-0.10588	-0.10588	-0.105922
1.6471	-0.105715	-0.105715	-0.105756
1.6481	-0.105549	-0.105549	-0.10559
1.6491	-0.105382	-0.105382	-0.105423
1.6501	-0.105214	-0.105214	-0.105255
1.6511	-0.105045	-0.105045	-0.105086
1.6521	-0.104876	-0.104876	-0.104917
1.6531	-0.104706	-0.104706	-0.104746
1.6541	-0.104535	-0.104535	-0.104575
1.6551	-0.104363	-0.104363	-0.104403
1.6561	-0.10419	-0.10419	-0.10423
1.6571	-0.104016	-0.104016	-0.104057
1.6581	-0.103842	-0.103842	-0.103882
1.6591	-0.103667	-0.103667	-0.103707
1.6601	-0.103491	-0.103491	-0.103531
1.6611	-0.103314	-0.103314	-0.103354
1.6621	-0.103136	-0.103136	-0.103176
1.6631	-0.102958	-0.102958	-0.102998
1.6641	-0.102779	-0.102779	-0.102818
1.6651	-0.102599	-0.102599	-0.102638
1.6661	-0.102418	-0.102418	-0.102457
1.6671	-0.102236	-0.102236	-0.102275
1.6681	-0.102053	-0.102053	-0.102093
1.6691	-0.10187	-0.10187	-0.101909
1.6701	-0.101686	-0.101686	-0.101725
1.6711	-0.101501	-0.101501	-0.10154
1.6721	-0.101315	-0.101315	-0.101354
1.6731	-0.101129	-0.101129	-0.101167
1.6741	-0.100941	-0.100941	-0.10098
1.6751	-0.100753	-0.100753	-0.100792
1.6761	-0.100564	-0.100564	-0.100602
1.6771	-0.100374	-0.100374	-0.100412
1.6781	-0.100184	-0.100184	-0.100222
1.6791	-0.0999922	-0.0999922	-0.10003
1.6801	-0.0997999	-0.0997999	-0.0998379
1.6811	-0.0996069	-0.0996069	-0.0996447
1.6821	-0.099413	-0.099413	-0.0994508
1.6831	-0.0992184	-0.0992184	-0.099256
1.6841	-0.0990229	-0.0990229	-0.0990604
1.6851	-0.0988267	-0.0988267	-0.0988641
1.6861	-0.0986296	-0.0986296	-0.0986669
1.6871	-0.0984317	-0.0984317	-0.0984689
1.6881	-0.0982331	-0.0982331	-0.0982702
1.6891	-0.0980336	-0.0980336	-0.0980706
1.6901	-0.0978334	-0.0978334	-0.0978703
1.6911	-0.0976323	-0.0976323	-0.0976691
1.6921	-0.0974304	-0.0974304	-0.0974671
1.6931	-0.0972278	-0.0972278	-0.0972644
1.6941	-0.0970243	-0.0970243	-0.0970608
1.6951	-0.09682	-0.09682	-0.0968565
1.6961	-0.096615	-0.096615	-0.0966513
1.6971	-0.0964091	-0.0964091	-0.0964454
1.6981	-0.0962025	-0.0962025	-0.0962386
1.6991	-0.0959951	-0.0959951	-0.0960311
1.7001	-0.0957868	-0.0957868	-0.0958228
1.7011	-0.0955778	-0.0955778	-0.0956136
1.7021	-0.095368	-0.095368	-0.0954037
1.7031	-0.0951574	-0.0951574	-0.095193
1.7041	-0.094946	-0.094946	-0.0949815
1.7051	-0.0947338	-0.0947338	-0.0947692
1.7061	-0.0945208	-0.0945208	-0.0945562
1.7071	-0.0943071	-0.0943071	-0.0943423
1.7081	-0.0940925	-0.0940925	-0.0941276
1.7091	-0.0938771	-0.0938771	-0.0939122
1.7101	-0.093661	-0.093661	-0.093696
1.7111	-0.0934441	-0.0934441	-0.093479
1.7121	-0.0932264	-0.0932264	-0.0932612
1.7131	-0.0930079	-0.0930079	-0.0930426
1.7141	-0.0927886	-0.0927886	-0.0928232
1.7151	-0.0925685	-0.0925685	-0.092603
1.7161	-0.0923477	-0.0923477	-0.0923821
1.7171	-0.0921261	-0.0921261	-0.0921604
1.7181	-0.0919036	-0.0919036	-0.0919379
1.7191	-0.0916804	-0.0916804	-0.0917146
1.7201	-0.0914565	-0.0914565	-0.0914905
1.7211	-0.0912317	-0.0912317	-0.0912656
1.7221	-0.0910062	-0.0910062	-0.09104
1.7231	-0.0907798	-0.0907798	-0.0908136
1.7241	-0.0905527	-0.0905527	-0.0905864
1.7251	-0.0903249	-0.0903249	-0.0903584
1.7261	-0.0900962	-0.0900962	-0.0901297
1.7271	-0.0898668	-0.0898668	-0.0899002
1.7281	-0.0896365	-0.0896365	-0.0896699
1.7291	-0.0894056	-0.0894056	-0.0894388
1.7301	-0.0891738	-0.0891738	-0.0892069
1.7311	-0.0889412	-0.0889412	-0.0889743
1.7321	-0.0887079	-0.0887079	-0.0887409
1.7331	-0.0884738	-0.0884738	-0.0885067
1.7341	-0.088239	-0.088239	-0.0882718
1.7351	-0.0880033	-0.0880033	-0.088036
1.7361	-0.0877669	-0.0877669	-0.0877995
1.7371	-0.0875297	-0.0875297	-0.0875623
1.7381	-0.0872918	-0.0872918	-0.0873242
1.7391	-0.0870531	-0.0870531	-0.0870854
1.7401	-0.0868136	-0.0868136	-0.0868458
1.7411	-0.0865733	-0.0865733	-0.0866055
1.7421	-0.0863323	-0.0863323	-0.0863644
1.7431	-0.0860905	-0.0860905	-0.0861225
1.7441	-0.0858479	-0.0858479	-0.0858798
1.7451	-0.0856046	-0.0856046	-0.0856364
1.7461	-0.0853604	-0.0853604	-0.0853922
1.7471	-0.0851156	-0.0851156	-0.0851473
1.7481	-0.0848699	-0.0848699	-0.0849015
1.7491	-0.0846235	-0.0846235	-0.0846551
1.7501	-0.0843764	-0.0843764	-0.0844078
1.7511	-0.0841284	-0.0841284	-0.0841598
1.7521	-0.0838797	-0.0838797	-0.083911
1.7531	-0.0836303	-0.0836303	-0.0836615
1.7541	-0.0833801	-0.0833801	-0.0834112
1.7551	-0.0831291	-0.0831291	-0.0831601
1.7561	-0.0828773	-0.0828773	-0.0829083
1.7571	-0.0826248	-0.0826248	-0.0826557
1.7581	-0.0823716	-0.0823716	-0.0824024
1.7591	-0.0821176	-0.0821176	-0.0821483
1.7601	-0.0818628	-0.0818628	-0.0818934
1.7611	-0.0816072	-0.0816072	-0.0816378
1.7621	-0.0813509	-0.0813509	-0.0813814
1.7631	-0.0810939	-0.0810939	-0.0811243
1.7641	-0.0808361	-0.0808361	-0.0808664
1.7651	-0.0805775	-0.0805775	-0.0806077
1.7661	-0.0803182	-0.0803182	-0.0803483
1.7671	-0.0800581	-0.0800581	-0.0800882
1.7681	-0.0797973	-0.0797973	-0.0798272
1.7691	-0.0795357	-0.0795357	-0.0795656
1.7701	-0.0792733	-0.0792733	-0.0793032
1.7711	-0.0790102	-0.0790102	-0.07904
1.7721	-0.0787464	-0.0787464	-0.0787761
1.7731	-0.0784818	-0.0784818	-0.0785114
1.7741	-0.0782164	-0.0782164	-0.078246
1.7751	-0.0779503	-0.0779503	-0.0779798
1.7761	-0.0776835	-0.0776835	-0.0777128
1.7771	-0.0774159	-0.0774159	-0.0774452
1.7781	-0.0771475	-0.0771475	-0.0771767
1.7791	-0.0768784	-0.0768784	-0.0769076
1.7801	-0.0766086	-0.0766086	-0.0766376
1.7811	-0.076338	-0.076338	-0.076367
1.7821	-0.0760666	-0.0760666	-0.0760956
1.7831	-0.0757946	-0.0757946	-0.0758234
1.7841	-0.0755217	-0.0755217	-0.0755505
1.7851	-0.0752481	-0.0752481	-0.0752768
1.7861	-0.0749738	-0.0749738	-0.0750024
1.7871	-0.0746988	-0.0746988	-0.0747273
1.7881	-0.0744229	-0.0744229	-0.0744514
1.7891	-0.0741464	-0.0741464	-0.0741748
1.7901	-0.0738691	-0.0738691	-0.0738974
1.7911	-0.073591	-0.073591	-0.0736193
1.7921	-0.0733123	-0.0733123	-0.0733404
1.7931	-0.0730327	-0.0730327	-0.0730608
1.7941	-0.0727525	-0.0727525	-0.0727805
1.7951	-0.0724715	-0.0724715	-0.0724994
1.7961	-0.0721897	-0.0721897	-0.0722176
1.7971	-0.0719072	-0.0719072	-0.0719351
1.7981	-0.071624	-0.071624	-0.0716518
1.7991	-0.0713401	-0.0713401	-0.0713677
1.8001	-0.0710554	-0.0710554	-0.071083
1.8011	-0.0707699	-0.0707699	-0.0707975
1.8021	-0.0704838	-0.0704838	-0.0705112
1.8031	-0.0701969	-0.0701969	-0.0702242
1.8041	-0.0699092	-0.0699092	-0.0699365
1.8051	-0.0696208	-0.0696208	-0.0696481
1.8061	-0.0693317	-0.0693317	-0.0693589
1.8071	-0.0690419	-0.0690419	-0.069069
1.8081	-0.0687513	-0.0687513	-0.0687784
1.8091	-0.06846	-0.06846	-0.068487
1.8101	-0.068168	-0.068168	-0.0681949
1.8111	-0.0678752	-0.0678752	-0.067902
1.8121	-0.0675817	-0.0675817	-0.0676084
1.8131	-0.0672874	-0.0672874	-0.0673141
1.8141	-0.0669925	-0.0669925	-0.0670191
1.8151	-0.0666968	-0.0666968	-0.0667233
1.8161	-0.0664004	-0.0664004	-0.0664269
1.8171	-0.0661032	-0.0661032	-0.0661296
1.8181	-0.0658053	-0.0658053	-0.0658317
1.8191	-0.0655067	-0.0655067	-0.065533
1.8201	-0.0652074	-0.0652074	-0.0652336
1.8211	-0.0649073	-0.0649073	-0.0649335
1.8221	-0.0646065	-0.0646065	-0.0646326
1.8231	-0.064305	-0.064305	-0.064331
1.8241	-0.0640028	-0.0640028	-0.0640287
1.8251	-0.0636998	-0.0636998	-0.0637257
1.8261	-0.0633961	-0.0633961	-0.0634219
1.8271	-0.0630917	-0.0630917	-0.0631175
1.8281	-0.0627866	-0.0627866	-0.0628123
1.8291	-0.0624807	-0.0624807	-0.0625063
1.8301	-0.0621741	-0.0621741	-0.0621997
1.8311	-0.0618668	-0.0618668	-0.0618923
1.8321	-0.0615588	-0.0615588	-0.0615842
1.8331	-0.0612501	-0.0612501	-0.0612754
1.8341	-0.0609406	-0.0609406	-0.0609659
1.8351	-0.0606304	-0.0606304	-0.0606557
1.8361	-0.0603195	-0.0603195	-0.0603447
1.8371	-0.0600079	-0.0600079	-0.060033
1.8381	-0.0596956	-0.0596956	-0.0597206
1.8391	-0.0593825	-0.0593825	-0.0594075
1.8401	-0.0590687	-0.0590687	-0.0590937
1.8411	-0.0587543	-0.0587543	-0.0587791
1.8421	-0.058439	-0.058439	-0.0584639
1.8431	-0.0581231	-0.0581231	-0.0581479
1.8441	-0.0578065	-0.0578065	-0.0578312
1.8451	-0.0574891	-0.0574891	-0.0575138
1.8461	-0.0571711	-0.0571711	-0.0571956
1.8471	-0.0568523	-0.0568523	-0.0568768
1.8481	-0.0565328	-0.0565328	-0.0565572
1.8491	-0.0562126	-0.0562126	-0.056237
1.8501	-0.0558917	-0.0558917	-0.055916
1.8511	-0.0555701	-0.0555701	-0.0555943
1.8521	-0.0552477	-0.0552477	-0.0552719
1.8531	-0.0549247	-0.0549247	-0.0549488
1.8541	-0.0546009	-0.0546009	-0.054625
1.8551	-0.0542764	-0.0542764	-0.0543005
1.8561	-0.0539513	-0.0539513	-0.0539752
1.8571	-0.0536254	-0.0536254	-0.0536493
1.8581	-0.0532988	-0.0532988	-0.0533226
1.8591	-0.0529715	-0.0529715	-0.0529953
1.8601	-0.0526435	-0.0526435	-0.0526672
1.8611	-0.0523148	-0.0523148	-0.0523384
1.8621	-0.0519853	-0.0519853	-0.0520089
1.8631	-0.0516552	-0.0516552	-0.0516787
1.8641	-0.0513244	-0.0513244	-0.0513479
1.8651	-0.0509928	-0.0509928	-0.0510163
1.8661	-0.0506606	-0.0506606	-0.050684
1.8671	-0.0503277	-0.0503277	-0.050351
1.8681	-0.049994	-0.049994	-0.0500172
1.8691	-0.0496596	-0.0496596	-0.0496828
1.8701	-0.0493246	-0.0493246	-0.0493477
1.8711	-0.0489888	-0.0489888	-0.0490119
1.8721	-0.0486524	-0.0486524	-0.0486754
1.8731	-0.0483152	-0.0483152	-0.0483382
1.8741	-0.0479774	-0.0479774	-0.0480003
1.8751	-0.0476388	-0.0476388	-0.0476616
1.8761	-0.0472995	-0.0472995	-0.0473223
1.8771	-0.0469596	-0.0469596	-0.0469823
1.8781	-0.0466189	-0.0466189	-0.0466416
1.8791	-0.0462776	-0.0462776	-0.0463002
1.8801	-0.0459355	-0.0459355	-0.0459581
1.8811	-0.0455928	-0.0455928	-0.0456153
1.8821	-0.0452493	-0.0452493	-0.0452718
1.8831	-0.0449052	-0.0449052	-0.0449276
1.8841	-0.0445603	-0.0445603	-0.0445827
1.8851	-0.0442148	-0.0442148	-0.0442371
1.8861	-0.0438686	-0.0438686	-0.0438908
